url,text,group,time,reason,category,car_model
https://www.facebook.com/groups/1327608917606129/permalink/2548405828859759/,"Sáng lướt Fb thấy bọn VinFast đăng bài “Trọn trải nghiệm chuẩn 5 sao VF 8”, t đọc thấy hay nên cx tranh thủ dắt thằng cu đi chơi ở Thiso Mall luôn
Ban đầu t tưởng chỉ trưng bày, mình ngó thôi, ai dè cho lái thử thật, có người hướng dẫn hẳn hoi. Để đánh giá công tâm con vf8 năm nay t thấy xe chạy đầm, cách âm ổn, tăng tốc mượt, th cu nhà t ngồi sau khoái lắm, cứ đòi bố đổi xe :)))) 
 Xong r bố con t dc tặng quà nhỏ lưu niệm. Mấy bạn tư vấn cũng nhiệt tình, chia sẻ ưu đãi tháng 11 nghe hấp dẫn phết. Thành ra đi định trải nghiệm mà lại fomo muốn sắm đấy :))) Các cụ nào đi vf8 rồi chia sẻ cho t phát xem đi lâu dài có oce k, còn cụ nào muốn trải nghiệm thì cứ ra Thiso Mall, k thì cx dc tặng quà free :v thả nhẹ ae con ảnh t test xe xem hợp k nhé",,2025-11-02T11:44:44.000Z,"Bài viết là trải nghiệm thực tế lái thử VinFast VF8 tại sự kiện: mô tả cảm nhận lái (chạy đầm, cách âm, tăng tốc mượt), phản ứng người ngồi sau, và trải nghiệm dịch vụ (tư vấn, quà tặng). Đây là đánh giá/người dùng chia sẻ trải nghiệm cá nhân.",Review,VF8
https://www.facebook.com/groups/1817103121788013/permalink/4170395013125467/,"2018 - Klara
2022 - Evo 200
2026 - Evo Grand
4 năm đổi xe 1 lần, vẫn cứ chọn VF đồng hành 😁",,2026-03-27T09:25:10.000Z,Owner lists successive VinFast electric vehicles (Klara → Evo 200 → Evo Grand) and expresses ongoing use/loyalty — a short user experience/testimonial.,Review,General EV
https://www.facebook.com/groups/Vinfast.Fan/permalink/1842277062991843/,"Chủ nhân #Mercedes_AMG_G63 + #VF8 đánh giá 2 xe.

Link báo dưới còm 👇
#VinFast #EV #BEV
#XuHướng #ReviewXe #Tiktok",,2025-09-05T07:10:54.000Z,Post announces an owner review comparing a Mercedes-AMG G63 and a VinFast VF8 — a user evaluation/experience of a VinFast EV (VF8).,Review,VF8
https://www.facebook.com/groups/Vinfast.Fan/permalink/1840286426524240/,"Tròm trèm 6 năm gắn bó với Vinfast, vẫn   háo hức như ngày nào khi thấy dòng xe mới. Lạc Hồng quá đẹp, làm xe dẫn đoàn, đưa rước ngoại giao và lãnh đạo thì đã được thẩm định kỹ lưỡng, khả năng vận hành và an toàn cao. Chúc Vinfast ngày càng vững vàng phát triển.",,2025-09-03T03:40:55.000Z,"Author reports ~6 years with VinFast and offers a personal evaluation/experience—expresses enthusiasm and assesses the new model (Lạc Hồng) as attractive with high performance and safety, which qualifies as a user review/evaluation.",Review,General EV
https://www.facebook.com/groups/1817103121788013/permalink/4163926220439013/,Này thì kêu cao su gắp. Này thì cà ót cà ét. Cho m kêu nữa đi. Bảo hành 1 năm nha anh em,,2026-03-21T12:55:12.000Z,"Firsthand user experience reporting vehicle noises ('kêu cao su gắp', 'cà ót cà ét') and mentioning a 1-year warranty — qualifies as a user review/experience of the vehicle.",Review,General EV
https://www.facebook.com/groups/mexevinfast/permalink/4170452639860839/,"Cứ bảo VF 3 chỉ để chị em đi chợ, cho đến khi thấy quả xuyên Việt 5.500km này... Nể thật sự 🙏

Cày 53 lần sạc, ăn ngủ luôn trên xe. Tiết kiệm được cả chục triệu tiền xăng để ""phá mồi"" dọc đường. Đèo Mã Pì Lèng cũng không làm khó được bé Ba thì ae còn lăn tăn gì? Tầm này thì thích là nhích, xe điện giờ đâu chỉ để loanh quanh phố nữa 💪

P/s: Ảnh chủ xe chia sẻ cho ae chiêm ngưỡng ạ",,2026-03-25T01:56:03.000Z,"Firsthand user experience of a VinFast VF3 — a 5,500 km cross-country trip with 53 charges, observations about charging, comfort, fuel savings, and mountain performance (Mã Pì Lèng).",Review,VF3
https://www.facebook.com/groups/mexevinfast/permalink/4165729870333116/,"Tôi không phải dân review xe chuyên nghiệp, chỉ là vừa chạy xong cung TPHCM - Đà Nẵng trên con VF 6 về, có vài thứ muốn ghi lại cho ai đang cân nhắc dùng xe điện đi đường dài.

Trước chạy xe xăng cung này tốn khoảng vài củ tiền xăng hai chiều, đợt này xe điện thì cứ canh sạc tại trụ là free 100%. Tiền đấy dồn lại để cả nhà ở resort cho sướng =)) 

Về trải nghiệm thực tế trên đường:

- Đường trường đi ổn, nhàn, cảm giái lái khỏe vượt xe thích. Xe điện nên đi êm k mùi, vợ dứt hẳn say xe 

- ADAS hỗ trợ tốt trên các đoạn cao tốc thẳng, giữ làn, cảnh báo va chạm, chuyển làn cũng giúp đỡ căng thẳng hơn hẳn so với lái tay hoàn toàn.

- Trạm sạc tôi dừng 2 lần, mỗi lần khoảng 30-35 phút, vừa đủ để ăn uống nghỉ ngơi. Thật ra nếu không có xe điện, tôi cũng sẽ dừng nghỉ ở những điểm đó, nên không thấy mất thêm thời gian gì đáng kể.

Ai đang cân nhắc dùng VF 6 cho chuyến dài thì tôi nghĩ cứ thử, ít nhất là không tệ như nhiều người hay mặc định nghĩ.",,2026-03-20T10:53:21.000Z,"Người dùng chia sẻ trải nghiệm thực tế lái VF 6 đường dài (TPHCM–Đà Nẵng): chi phí sạc, cảm giác lái, ADAS, thời gian dừng sạc và khuyến nghị cho người cân nhắc dùng xe điện cho chuyến dài.",Review,VF6
https://www.facebook.com/groups/mexevinfast/permalink/4164881427084627/,"Góc khoe chiến hữu!

Vừa hoàn thành chuyến xuyên Việt cùng 'bé ba', phải công nhận em nó nhỏ mà có võ các bác ạ. Lúc đầu cũng hơi rén nhưng trộm vía máy khỏe, leo dốc cứ gọi là mượt lừ.

Cái sướng nhất là đi cả hành trình mà ví vẫn 'nguyên tem' tiền xăng, vừa tiết kiệm lại vừa thong dong ngắm cảnh. Đúng là lựa chọn không hối hận 👍

Bác nào sắp tới có kèo chạy cung nào mới thì tag em vào với nhé, ae mình lập đội đi chung cho xôm!",,2026-03-19T14:48:47.000Z,"Firsthand user driving experience: author describes completing a cross-country trip with their VinFast vehicle ('bé ba'), commenting on performance (power, smooth hill climbing) and energy/fuel savings—constitutes a user review/evaluation.",Review,VF3
https://www.facebook.com/groups/1327608917606129/permalink/2200986763601669/,"VinFast VF 7, đúng con xe dưới 1 tỷ trang bị option như trên xe vài tỷ các bác ạ",,2024-09-28T13:46:14.000Z,"Short user evaluation praising VinFast VF7’s value and equipment (says a sub-1 billion car has options like multi-billion cars). It is an opinion/evaluation about the vehicle (not a purchase question or sale), so it qualifies as a review-type post.",Review,VF7
https://www.facebook.com/groups/1817103121788013/permalink/4154172791414356/,Người Trung Quốc còn trầm trò thánphucj khi xe điện Vinfast VF8 của Việt Nam có thể đi ở Tây Tạng - 15 độ? Chất lượng xe quá tốt chứ nhiều xe xăng còn không dám đi vào đây!,,2026-03-16T13:31:04.000Z,"User post describes and praises a real-world performance/experience of a VinFast VF8 driving in Tibet at -15°C, i.e., an evaluation/review of the vehicle's quality in extreme conditions.",Review,VF8
https://www.facebook.com/groups/1327608917606129/permalink/2138578663175813/,"Lái thử vf7 xong thực sự cân nhắc bán xe xăng chuyển xe điện :))). Xe nhiều option mà vỏ dày dặn, treo ổn, tăng tốc 0-100 nhanh, êm ái ko có tiếng gầm động cơ như xe xăng. Quan trọng là sắp tới đc sạc free 1 năm ae à :))",,2024-07-12T08:16:44.000Z,"Người đăng lái thử VF7 và chia sẻ trải nghiệm thực tế: cảm nhận về trang bị, vỏ xe, treo, tăng tốc 0-100, độ êm, và thông tin sạc miễn phí — đây là đánh giá/trải nghiệm người dùng.",Review,VF7
https://www.facebook.com/groups/1327608917606129/permalink/2129607167406296/,"Các cụ cứ tranh cãi VF 7 Plus và Honda CR-V hybrid con nào ngon hơn làm gì, cùng tầm giá hơn 1 tỷ mỗi con có ưu điểm khác nhau. Với em vẻ bề ngoài quan trọng nên em ưng VF 7 hơn, nhìn thiết kế nó trẻ, nội thất sang sịn đã thế nóc kính toàn cảnh đúng ý vợ cả thế nên em mạnh dạn thêm vào giỏ hàng đợi xong mùa Euro là checkin với em nó liền",,2024-06-29T09:29:09.000Z,"Người viết so sánh VF 7 Plus với Honda CR-V hybrid và đưa ra đánh giá cá nhân, nêu rõ lý do thích VF7 (thiết kế trẻ, nội thất sang, nóc kính toàn cảnh) và dự định mua — đây là nhận xét/đánh giá người dùng về xe VinFast.",Review,VF7
https://www.facebook.com/groups/1327608917606129/permalink/2129147404118939/,"Nói chung để mà so sánh xe xăng với xe điện thì nó vô cùng lắm. Thực tế thì từ đầu ai thích xe xăng họ vẫn sẽ chọn mua xe xăng vì để làm quen lại với xe điện từ cách vận hành, cách nạp nhiên liệu cũng tốn kha khá thời gian. Để mà nói về xe xăng trong phân khúc của con Vf7 thì nhiều người ta vẫn sẽ chọn Cx5, build khá chắc chắn, di chuyển cũng ổn, nó vẫn đứng top doanh thu chứ chẳng phải hạng xoàng. Nhưng mà ai đã lỡ trải nghiệm thử Vf7 rồi thì chắc chắn sẽ mê giống em, vì cơ bản con 7 nó quá khỏe so với Cx5, gấp 2 gần 3 lần, thiết kế cũng đẹp như thế nếu không muốn nói là đẹp hơn. Các bác chỉ cần chạy thử con 7 độ 20 30 phút thì chắc chắn sẽ thích. Kể ra các bác mà không lăn tăn về vấn đề nạp điện thì con 7 quá ngon để mà chạy trong phố. Mà giờ Vin cũng trang bị nhiều cây sạc mà, các bác cứ yên tâm.",,2024-06-28T16:21:31.000Z,"First-hand user evaluation and comparison: the author reports personal experience/test-drive impressions of the VinFast VF7 (power, design, driving feel), recommends a 20–30 minute test drive, and discusses charging concerns—this is a user review.",Review,VF7
https://www.facebook.com/groups/1327608917606129/permalink/2129129817454031/,"Tính giá lăn bánh của con Vf7 mà trong trường hợp các bác mua hết tay thì loanh quanh rơi vào khoảng tỷ 2. Để so với ông vua phân khúc như con Cx5 thì Vf7 cũng nhỉnh tương đối. Nhưng mà các bác mua pin thẳng luôn thì về lâu về dài chi phí sử dụng, vận hành này kia cũng bớt đi tương đối đấy nhé. Em tính sơ sơ qua thì Vf7 chỉ tốn chi phí có bằng 1/3 so với Cx5 thôi, chỉ riêng tính việc nạp nhiên liệu thôi nhé. Chạy máy xăng mỗi lần đổ cũng phải mất đôi triệu. Chưa tính đến chi phí bảo dưỡng các thứ Vf7 đã nhẹ túi hơn một chút rồi, mà bảo dưỡng con 7 này cũng nhẹ tênh, không cầu kì như máy xăng.",,2024-06-28T15:43:00.000Z,"User provides a comparative evaluation of the VinFast VF7 vs Mazda CX-5, discussing on-road price, long-term running costs (fuel vs battery), and maintenance — a user review/evaluation of a VinFast EV.",Review,VF7
https://www.facebook.com/groups/1327608917606129/permalink/2124179974615682/,"Nhiều anh em lăn tăn về điều hòa của con này. Bởi vì trước nhiều con xe điện nói chung thì thi thoảng gặp vấn đề mất mát hay giảm khi nhiệt độ của pin nóng lên. Nhưng mà phải công nhận là điều hòa của con Vf7 này rất mát nhé, lạnh sâu và không bị gặp tình trạng mất mát hay giảm mát. Các bác mua xe với thời tiết khắc nghiệt như đợt này ko cần lo khoản này nhé, điều hòa VF7 còn có cả lọc bụi mịn luân :v",,2024-06-22T02:34:53.000Z,"Người dùng chia sẻ trải nghiệm thực tế về điều hòa của VF7: lạnh sâu, không bị giảm hiệu suất khi pin nóng, có lọc bụi mịn.",Review,VF7
https://www.facebook.com/groups/1327608917606129/permalink/2124296797937333/,"Nay được xin phép chia sẻ với anh em cảm giác ngồi trên con Vf7 này, ngồi thôi chứ không phải ngồi lái. Là một người chưa từng ngồi qua hay lái qua bất kì con Vin nào, kể cả xăng hay điện thì lần đầu tiên trải nghiệm xe của Vinfast, Vf7 thì phải công nhận là sướng. Điều hòa lạnh sâu, chống ồn tốt, rất ít khi nghe tiếng ồn từ gầm dội lên, đi qua gờ giảm tốc khá êm, chắc xe, treo tốt, nội thất thì tương đối tối giản, nhưng đấy là đặc điểm chung của xe điện rồi, xe tương lai. Cái nữa là đi rất khỏe nhé, nay bị mấy lần ông ngồi lái vít cho mà ngời ngợm ngược hết về đằng sau. Nói chung là trải nghiệm ngồi thử thấy khá tốt, đợi hôm nào cầm lái mới có trải nghiệm sâu hơn được.",,2024-06-22T02:34:47.000Z,"First-hand user experience of a VinFast VF7 (sitting/test-ride) describing AC, noise insulation, ride comfort, suspension, interior, and acceleration — qualifies as a user review/evaluation.",Review,VF7
https://www.facebook.com/groups/1327608917606129/permalink/2124344141265932/,"Chẳng nói riêng gì Vf7, xe điện nói chung mà ông nào mới tập lái hay đổi từ xe xăng hay xe điện ấy, phải thực sự mất một khoảng thời gian làm quen. Xe điện cơ bản nó rất mạnh, đạt tốc rất nhanh, đi không quen là cũng ra trò đấy. Nên hôm nay ngồi thử con Vf7, rờ thử chân ga mà nó cũng giật mình phết, không nghĩ xe khỏe thế, mà lại nhẹ. Chạy thử thì khá là thích, treo ngon, cách âm tốt, rộng rãi, mà cơ bản là lái rất phấn khích. Nói chung là nên thử anh em ạ.",,2024-06-22T02:34:42.000Z,"Người viết chia sẻ trải nghiệm lái thử VF7: cảm nhận về chân ga, độ mạnh/tăng tốc, treo, cách âm và không gian nội thất.",Review,VF7
https://www.facebook.com/groups/1817103121788013/permalink/4148444971987138/,"Mỗi ngày cầm lái VF 3 là một ngày chill, nhất là khi vừa săn được deal ưu đãi tới 45 triệu và ung dung đứng ngoài cuộc chơi xăng tăng giá 😘",,2026-03-06T10:28:53.000Z,"User shares a personal driving experience/evaluation of a VinFast VF3 (enjoyment while driving and benefit of avoiding fuel price increases); although mentions a purchase deal, the post is primarily a user experience.",Review,VF3
https://www.facebook.com/groups/Vinfast.Fan/permalink/1813005605918989/,"Tôi đang dùng Vinfast xăng định đổi sang xe điện vf7 hoặc vf8.
Nhưng hôm rồi ngồi sau xe Vf7 ra sân bay, ngồi hàng sau thấy bồng bềnh say say. Ae cho hỏi đã ai đi vf7 cảm giác như vậy chưa. Đang lăn tăn quá.",,2025-07-30T06:48:46.000Z,"Author reports a firsthand experience riding in the rear of a VF7 and feeling motion sick, and is asking if others had similar sensations — this is a user experience/evaluation of the vehicle.",Review,General EV
https://www.facebook.com/groups/1327608917606129/permalink/2078959865804360/,"Đợt trước xem được cái video so sánh thực tế giữa VF7 với porsche, ai xem xong chắc cũng công nhận như em về tốc độ với khả năng tăng tốc của VF 7 mạnh hơn cả mẫu xe thể thao nổi tiếng như porsche rồi.
Trước cũng có cơ hội trải nghiệm thử 1 lần, VF 7 sở hữu 349 mã lực hơn porsche gần 100 mã lực, mô men xoắn đạt 500Nm và truyền động trực tiếp thì công nhận sướng thật, chân ga cũng ko còn cảm giác có độ trễ như xe xăng, đạp là dính người vào ghế luôn. tăng tốc của em này thuộc hàng top phân khúc rồi, khi mà ae khởi động xe mà tăng tốc nhanh thì sẽ giúp xe đạt tốc độ cao nhanh hơn, ổn định hơn. Mà với thân hình nhỏ gọn và nhẹ cân như em nó thì công nhận là lanh lẹ thật sự. Tầm  phân khúc SUV hạng C bh để đạt được sức mạnh như VF 7 thì gần như là ko có ae ạ, nói là mạnh nhất phân cũng cũng chả sai. ae nào mà chưa tin thì vào video dưới cmt này xem cho uy tín",,2024-04-15T04:44:27.000Z,"User describes a personal test-drive/experience with the VinFast VF7, giving specific performance figures (power, torque) and subjective evaluation of acceleration and handling compared to a Porsche — this is a hands-on review.",Review,VF7
https://www.facebook.com/groups/Vinfast.Fan/permalink/1811294312756785/,"Đây là VF8 của mình dùng được khoảng 2 tháng... 

Hi vọng xe Việt tiếp tục tiến bước và ngày càng hoàn thiện hơn. 👍😎",,2025-07-27T10:48:26.000Z,"Author states ownership and actual usage of a VF8 for about 2 months, sharing personal experience and opinion about the vehicle's progress.",Review,VF8
https://www.facebook.com/groups/1817103121788013/permalink/4148000362031599/,"Chia sẻ của 1 bạn trẻ đầu tư 11 ô tô điện VinFast có hiệu quả hay không:
 ",,2026-03-05T23:12:51.000Z,User-generated sharing evaluating the effectiveness of owning/investing in 11 VinFast electric cars — an experience-based evaluation of VinFast EV ownership.,Review,General EV
https://www.facebook.com/groups/1327608917606129/permalink/2075285279505152/,"Thay vì dồn hết 1 cục để mua xe thì gần đây nhiều bác chọn vay trả dần, bỏ ra 1 ít vốn, còn lại để đầu tư sinh lời cái khác. Nhiều bác bảo như thế trả góp là 1 bước đi mạo hiểm chứ theo e thấy về lâu về dài, vẫn là 1 nước đi thông minh nếu như chịu đầu tư đúng chỗ. Như bản thân e, cũng mới trả góp con vf5 với khoản vay lên đến 70% giá trị xe, bỏ ra có hơn 100tr mà giờ có con xe che nắng che mưa , 8 năm sử dụng xong thì có 1 tài sản hiện hữu luôn. Gần đây, thấy các nước phương tây họ cũng khá là chuộng việc trả góp này, các bác có thể đọc và tham khảo nhé.",,2024-04-09T07:52:48.000Z,"Personal ownership experience with a VinFast VF5: author describes choosing installment financing (70% loan), initial outlay, and current benefit of having the car. This is a user experience/evaluation rather than a purchase request or technical/support post.",Review,VF5
https://www.facebook.com/groups/mexevinfast/permalink/4155532804686156/,"Trong khi giá xăng đang nhảy vọt thì mình chọn cách sống chậm cùng VF 3 bên trụ sạc ☕️

Nhìn ae xe máy xếp hàng dài mấy trụ xăng mới thấy tự chủ được chi phí nhiên liệu nó hạnh phúc thế nào. Từ ngày cầm lái VF 3 mới có cảm giác đi ô tô mà tiền xăng còn rẻ hơn xe máy, 3 năm đầu chi phí bảo dưỡng còn chưa đến 3tr. Ae đi nhiều hoặc chính sách bảo dưỡng có điều chỉnh thì chắc sẽ có một số chênh lệch nhỏ. Nhiều người bảo đi xe điện chờ sạc mất thời gian nhưng với mình đổi lại 3 năm ko tốn một đồng tiền nhiên liệu, ko còn cảnh chen chúc chạy theo giá xăng tăng lại hoàn toàn xứng đáng. Cứ cắm sạc rồi đi xem phim uống cafe, xong xuôi là xe đầy điện, mỗi tháng dư dc vài ba củ. 

Ai bảo xe điện là tốn, chẳng qua là họ chưa tính kỹ thôi 🤙",,2026-03-09T11:18:50.000Z,"First-hand user experience with VinFast VF 3: discusses charging behavior, fuel and maintenance cost comparisons, charging-time tradeoffs, and personal savings — a clear user review/evaluation.",Review,VF3
https://www.facebook.com/groups/Vinfast.Fan/permalink/1785527798666770/,"Khung xe Vinfast VF 5 hấp thụ sung lực chuẩn quá , đầu đuôi nát hết mà khoang hàng khác vẫn vẹn nguyên",,2025-06-27T02:14:42.000Z,"User provides an evaluation of the VinFast VF5’s crashworthiness—describing how the frame absorbed impact and the passenger compartment remained intact, which is a user experience/review of the vehicle’s performance.",Review,VF5
https://www.facebook.com/groups/mexevinfast/permalink/4152791958293574/,"Mỗi ngày cầm lái VF 3 là một ngày chill, nhất là khi vừa săn được deal ưu đãi tới 45 triệu và ung dung đứng ngoài cuộc chơi xăng tăng giá 😘",,2026-03-06T10:32:31.000Z,"Author shares a first-hand driving experience of a VinFast VF3 (‘Mỗi ngày cầm lái VF3 là một ngày chill’). Although it mentions a promotional discount, the post is a user evaluation/experience, not a purchase request or sale listing.",Review,VF3
https://www.facebook.com/groups/Vinfast.Fan/permalink/1774160273136856/,"#Cách_mà_tôi_dùng_điều_hoà_xe_điện_để_làm_Kem với chỉ 3 nút bấm:
1. Tự động.
2. Gió trong (lưu ý mục này).
3. Đồng bộ.

#VinFast #XeDien #VinFastVF9 #DieuHoaOto #MuaHe #ReviewXe #CongNghe #Xuhuong #TikTok",,2025-06-07T03:09:26.000Z,"Author shares a hands-on user experience/tip using a VinFast VF9’s air-conditioning to make ice cream, listing specific settings used (Auto, recirculation, Sync). This is a practical user review/usage report.",Review,VF9
https://www.facebook.com/groups/Vinfast.Fan/permalink/1771273843425499/,"#Trời_càng_nóng_điều_hoà_lại_càng_ngon, đã thử lên 30°C vẫn ra gió mát, ""Mức tiêu thụ điện"" lại còn ít hơn ngày thường 🤣🤣🤣
Tết thiếu nhi, tôi chạy khoảng 123.86km từ biển Cồn Đen về HN lúc đỉnh nắng 13h-15h, cao tốc HP-HN vẫn chạy tối đa 123km/h.

VF9 Eco, pin CATL, điều hoà 3 giàn, nhận xe cuối tháng 10/2024, phần mềm vẫn từ lúc xuất Xưởng 9A.5.10.5, chạy chế độ Sport, điều hoà đặt Auto + Gió trong + Đồng bộ 3 vùng",,2025-06-03T02:40:43.000Z,"First-hand driving report of a VinFast VF9 Eco: includes trip distance, driving conditions (time, highway speed), vehicle specs (CATL battery, software version), AC performance and energy consumption, and driving settings—constitutes a user evaluation/test drive.",Review,VF9
https://www.facebook.com/groups/1817103121788013/permalink/4143312329167069/,"Giải pháp cho anh em nhà ở xa trụ sạc , muốn sạc chậm qua đêm để bền pin hơn , hoặc cơ bản là bỏ tiền điện ra để mua thời gian  tối khỏi phải xếp hàng ra trụ sạc ở nhà chơi với gia đình hehe

Bản đời mới 3kw này sạc êm hơn những đời trước , cắm điện 220v dân dụng tại nhà không cần điện 3 pha .

sạc từ 20% lên 100% tầm khoảng 5 tiếng ,

1 lần sạc đầy nếu tính mức điện 3.000đ/ số điện thì tốn tầm 60k , đi đc hơn 200km ,chở đc 4 người .

Tính ra còn rẻ hơn cả đổ xăng cho 1 chiếc xe máy nữa ae nhỉ  :d

Đi chơi xa có cục sạc cầm tay dự phòng lúc tới trụ sạc mà trụ hư cũng an tâm phết
☎️0978223027 hoặc ib là có",,2026-03-01T07:04:58.000Z,"Author describes hands-on experience with a new 3kW home charger (quiet operation, 220V household use, 20%→100% ≈5 hours), gives cost and range estimates (~60k VND for >200 km), and practical usage tips (overnight slow charging, portable backup). This is a user evaluation/experience relevant to VinFast EV charging.",Review,VFe34
https://www.facebook.com/groups/Vinfast.Fan/permalink/1749817335571150/,"ĐÀ LẠT THÁCH ĐỐ SẠC XE ĐIỆN! (Chờ kiểm duyệt)

Hôm nay 03/5/2025 vẫn còn không khí Đại lễ, chúc hết thảy mọi người vui, khoẻ, luôn nhớ những năm tháng hào hùng của ĐẤT NƯỚC!

Nói ĐÀ LẠT… thách đố… không hoàn toàn đúng. Vì so 2 năm trước, trạm sạc xe điện VinFast-Vgreen đã khá nhiều, tuy nhiên tại nhiều trạm, trong đó có NQ Sạc đúng là thách đố tay lái mới mỗi khi tìm và đưa xe vào chỗ sạc. Anh Em Cộng đồng tham khảo vài ảnh chụp màn hình, nếu không phiền!

Cá nhân tôi mong ngay Ga ĐL có trạm sạc để khách đi ""XE LỬA DL"" tranh thủ sạc xe, trong thời gian chuyến tàu DL đi về khoảng 1.5 tiếng. 
Gần ga thấy trên App. có NQ tư nhân Trang Hải Thanh, số 4/20A Nguyễn Trãi, phường 10, ĐL nhưng tôi đã không thể tới đó, dù đã cố lái xe, tìm vào các đường nhỏ, nhiều dốc…",,2025-05-04T15:06:13.000Z,"Người viết chia sẻ trải nghiệm thực tế khi tìm và sử dụng trạm sạc VinFast-Vgreen ở Đà Lạt: nêu khó khăn khi tìm chỗ và đưa xe vào vị trí sạc, đã cố lái tới trạm tư nhân nhưng không thể tiếp cận — thuộc đánh giá/kinh nghiệm người dùng về hệ sinh thái VinFast.",Review,General EV
https://www.facebook.com/groups/mexevinfast/permalink/4146284718944298/,#vf6 đổ đèo trời mưa ướt với tốc độ 70km/h và cái kết - Xe nát tươm nhưng chủ cười tươi check in trước chiếc xe của mình ,,2026-02-27T11:40:55.000Z,First-hand driving experience of a VinFast VF6 describing conditions (wet downhill at 70 km/h) and the outcome — a user account of a test/drive incident.,Review,VF6
https://www.facebook.com/groups/mexevinfast/permalink/4145972808975489/,"Vậy là sau hơn 2 năm ""phà như dúng"" em nó:
• Đã đi được 75.000 km (7,5 vạn)

• Đã chai 6,5% pin

• Mất 4,5 triệu tiền sạc điện ( lúc chưa miễn phí sạc)

• Húp không của chú Vượng em 35 triệu tiền sạc điện miễn phí

• Qua 6 lần bảo dưỡng (12000km / lần), trung bình 500k/lần. mất 3 triệu

• 4 lốp vẫn ngon (trộm vía tỷ lần) (chắc phải đi thêm được 2,5 vạn nữa) :)) 

Nếu xe xăng thì sẽ thế nào nhỉ anh em?

• Bình xăng thể tích còn y nguyên (không bị nhỏ đi % thể tích nào) kaka

• Mất khoảng 120 triệu tiền xăng (em tính 1,6k/1km) (có khi hơn nhiều) (Nếu không ăn chơi dảy múa thì thừa tiền mua nguyên quả pin dự phòng vứt nóc chơi) haha

• Bảo dưỡng khoảng 16 lần (Em tính khoảng 5000km/lần) , mỗi lần tính nhẹ 1 triệu thôi (có khi gấp đôi, gấp 3 nhé , cụ nào có xe xăng sẽ thấy nó dã man) , mất nhẹ 16 triệu",,2026-02-27T03:48:37.000Z,"Owner's hands-on 2+ year usage summary with concrete metrics: 75,000 km, 6.5% battery degradation, charging costs, maintenance history, tire condition, and comparison to petrol — a user review/evaluation.",Review,General EV
https://www.facebook.com/groups/mexevinfast/permalink/4145011309071639/,"Sáng nay Sài Gòn mưa như trút, đoạn đường trước khu mình ngập gần nửa bánh xe. Bình thường đi xe xăng là mình né ngay, sợ tắt máy, với lại nước bẩn lắm.  

Giờ đang chạy con Flazz, liều chạy thử luôn, lội nước phăm phăm tới công ty, không thấy báo lỗi hay tê liệt gì. Về nhà mới nhớ là con này nó làm kiểu chống nước IP67 gì đó, nên mấy đoạn ngập vừa vừa mình đỡ phải xoắn “chập điện” như mấy ông hay comment dọa trên mạng.  

Thêm cái là quanh chỗ mình giờ tủ đổi pin VinFast mọc khá nhiều, đi làm về ghé cái là xong, không phải lôi ổ cắm ra sạc ở nhà cũng đỡ lo.  

Trong group có ai chạy Flazz/xe điện Vin đi mưa, lội nước rồi cho xin thêm trải nghiệm xem có gì cần né không?",,2026-02-26T04:35:30.000Z,"Author shares a first-hand driving experience with a VinFast Flazz riding through flooded streets, reports behavior (no errors), mentions IP67 water resistance and nearby battery-swap stations—i.e., a user evaluation/experience. Although they ask others for input, the post contains a substantive personal review.",Review,E-Motorbike
